state_id,state_name,page,sno,place_address,telephone,voip,email
7,Gujarat,7,1,"ESI Dispensary Kashiwishwanath, 
SRO Compound, Opp. VINS Hospital, Near Govardhannath Haweli, BPC Road, Alkapuri, Vadodara",0265-2358029,60265019-20-21,disp[hyphen]baroda1[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,7,2,"ESI Dispensary, D-1 Acher Sabarmati, Ahmedabad",079- 27506936,60079085-87,disp[hyphen]ahmedabad1[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,7,3,"ESI Dispensary, D2-Ahmedabad Vadaj , Red Cross Society Building, Old Vadaj",079-27557100,60079016-18,disp[hyphen]ahmedabad2[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,7,4,"ESI Dispensary, D-358 Ahmedabad, Near Dariyapur Darwaja,Ahmedabad",079-22135163,60079022-24,disp[hyphen]ahmedabad5[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,7,5,"ESI Dispensary, D-4,Nr. Bombay Gaurage, Nr. Shahibaugh Under Bridge, Shahibag, Ahmedabad",079-25621243,60079082-84,disp[hyphen]ahmedabad4[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,7,6,"ESI Dispensary, D-6, BH Mun. School, Girdharnagar, Ahmedabad",079-22868014,60079100-02,disp[hyphen]ahmedabad6[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,7,7,"ESI Dispensary, D-79, E.S.I.S. Balia Limdi, Near Punjab Petrol Pump, Asarwa, Ahmedabad",079-22136232,60079049-51,disp[hyphen]ahmedabad7[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,7,8,"D-10 , ESIS,BH RAMNAGAR SOCIETY, OLD CHAMANPRA, ASARWA, AHMEDABAD PIN-380016",079-22682663,60079073-75,disp[hyphen]ahmedabad10[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,7,9,"ESI Dispensary, D-11, Kalapinagar Housing board Coloney, Kalapinagar Last Bus stop, Asarwa, Ahmedabad-380016",079-22683104,60079046-48,disp[hyphen]ahmedabad11[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,7,10,"D-12,New Mental Hosp., Meghaninagar, Ahmedabad",079-22680669,60079121-23,disp[hyphen]ahmedabad12[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,Gujarat
7,Gujarat,8,1,"ESI Dispensary Kashiwishwanath, 
SRO Compound, Opp. VINS Hospital, Near Govardhannath Haweli, BPC Road, Alkapuri, Vadodara",0265-2358029,60265019-20-21,disp[hyphen]baroda1[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,2,"ESI Dispensary, D-1 Acher Sabarmati, Ahmedabad",079- 27506936,60079085-87,disp[hyphen]ahmedabad1[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,3,"ESI Dispensary, D2-Ahmedabad Vadaj , Red Cross Society Building, Old Vadaj",079-27557100,60079016-18,disp[hyphen]ahmedabad2[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,4,"ESI Dispensary, D-358 Ahmedabad, Near Dariyapur Darwaja,Ahmedabad",079-22135163,60079022-24,disp[hyphen]ahmedabad5[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,5,"ESI Dispensary, D-4,Nr. Bombay Gaurage, Nr. Shahibaugh Under Bridge, Shahibag, Ahmedabad",079-25621243,60079082-84,disp[hyphen]ahmedabad4[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,6,"ESI Dispensary, D-6, BH Mun. School, Girdharnagar, Ahmedabad",079-22868014,60079100-02,disp[hyphen]ahmedabad6[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,7,"ESI Dispensary, D-79, E.S.I.S. Balia Limdi, Near Punjab Petrol Pump, Asarwa, Ahmedabad",079-22136232,60079049-51,disp[hyphen]ahmedabad7[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,8,"D-10 , ESIS,BH RAMNAGAR SOCIETY, OLD CHAMANPRA, ASARWA, AHMEDABAD PIN-380016",079-22682663,60079073-75,disp[hyphen]ahmedabad10[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,9,"ESI Dispensary, D-11, Kalapinagar Housing board Coloney, Kalapinagar Last Bus stop, Asarwa, Ahmedabad-380016",079-22683104,60079046-48,disp[hyphen]ahmedabad11[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,8,10,"D-12,New Mental Hosp., Meghaninagar, Ahmedabad",079-22680669,60079121-23,disp[hyphen]ahmedabad12[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,Gujarat
7,Gujarat,9,1,"ESI Dispensary Kashiwishwanath, 
SRO Compound, Opp. VINS Hospital, Near Govardhannath Haweli, BPC Road, Alkapuri, Vadodara",0265-2358029,60265019-20-21,disp[hyphen]baroda1[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,2,"ESI Dispensary, D-1 Acher Sabarmati, Ahmedabad",079- 27506936,60079085-87,disp[hyphen]ahmedabad1[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,3,"ESI Dispensary, D2-Ahmedabad Vadaj , Red Cross Society Building, Old Vadaj",079-27557100,60079016-18,disp[hyphen]ahmedabad2[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,4,"ESI Dispensary, D-358 Ahmedabad, Near Dariyapur Darwaja,Ahmedabad",079-22135163,60079022-24,disp[hyphen]ahmedabad5[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,5,"ESI Dispensary, D-4,Nr. Bombay Gaurage, Nr. Shahibaugh Under Bridge, Shahibag, Ahmedabad",079-25621243,60079082-84,disp[hyphen]ahmedabad4[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,6,"ESI Dispensary, D-6, BH Mun. School, Girdharnagar, Ahmedabad",079-22868014,60079100-02,disp[hyphen]ahmedabad6[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,7,"ESI Dispensary, D-79, E.S.I.S. Balia Limdi, Near Punjab Petrol Pump, Asarwa, Ahmedabad",079-22136232,60079049-51,disp[hyphen]ahmedabad7[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,8,"D-10 , ESIS,BH RAMNAGAR SOCIETY, OLD CHAMANPRA, ASARWA, AHMEDABAD PIN-380016",079-22682663,60079073-75,disp[hyphen]ahmedabad10[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,9,"ESI Dispensary, D-11, Kalapinagar Housing board Coloney, Kalapinagar Last Bus stop, Asarwa, Ahmedabad-380016",079-22683104,60079046-48,disp[hyphen]ahmedabad11[dot]gj[at]esic[dot]nic[dot]in
7,Gujarat,9,10,"D-12,New Mental Hosp., Meghaninagar, Ahmedabad",079-22680669,60079121-23,disp[hyphen]ahmedabad12[dot]gj[at]esic[dot]nic[dot]in
8,Haryana,1,Haryana
8,Haryana,1,1,"ESI Dispensary, Ward no. 6, Cloth Market, Ambala City - 134003",0171-2511883,0171-2511883,-
8,Haryana,1,2,"ESI Dispensary, H No. 238, Near Tendar Heart School, Mahesh Nagar,Ambala Cantt. - 133001",0171-2556768,0171-2556768,-
8,Haryana,1,3,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palika Bazar, Ambala City - 134003",0171-2662450,0171-2662450,-
8,Haryana,1,4,"Naichana Road, Near Vishav Bharti school, bawal-1235001",01284-261940,01284-261940,-
8,Haryana,1,5,"Disp no-1 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,1,6,"Disp no-2 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,1,7,"Disp no-3 , Sec-21 , Ind Area, Bhiwani-127021",9991999402,9991999402,-
8,Haryana,1,8,ESI Disp No.1 Dharuhera Near Tehsil Dharuhera-123106,9466782892,9466782892,-
8,Haryana,1,9,"ESI dispensary, No.3 , NH-3 Near Machli Market, Faridabad - 121001",8178233709,8178233709,-
8,Haryana,1,10,"ESI dispensary , Tigaon , near Peer Majzid Aadhana Patti-121101",7838234970,7838234970,-
8,Haryana,2,Haryana
8,Haryana,2,1,"ESI Dispensary, Ward no. 6, Cloth Market, Ambala City - 134003",0171-2511883,0171-2511883,-
8,Haryana,2,2,"ESI Dispensary, H No. 238, Near Tendar Heart School, Mahesh Nagar,Ambala Cantt. - 133001",0171-2556768,0171-2556768,-
8,Haryana,2,3,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palika Bazar, Ambala City - 134003",0171-2662450,0171-2662450,-
8,Haryana,2,4,"Naichana Road, Near Vishav Bharti school, bawal-1235001",01284-261940,01284-261940,-
8,Haryana,2,5,"Disp no-1 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,2,6,"Disp no-2 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,2,7,"Disp no-3 , Sec-21 , Ind Area, Bhiwani-127021",9991999402,9991999402,-
8,Haryana,2,8,ESI Disp No.1 Dharuhera Near Tehsil Dharuhera-123106,9466782892,9466782892,-
8,Haryana,2,9,"ESI dispensary, No.3 , NH-3 Near Machli Market, Faridabad - 121001",8178233709,8178233709,-
8,Haryana,2,10,"ESI dispensary , Tigaon , near Peer Majzid Aadhana Patti-121101",7838234970,7838234970,-
8,Haryana,3,Haryana
8,Haryana,3,1,"ESI Dispensary, Ward no. 6, Cloth Market, Ambala City - 134003",0171-2511883,0171-2511883,-
8,Haryana,3,2,"ESI Dispensary, H No. 238, Near Tendar Heart School, Mahesh Nagar,Ambala Cantt. - 133001",0171-2556768,0171-2556768,-
8,Haryana,3,3,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palika Bazar, Ambala City - 134003",0171-2662450,0171-2662450,-
8,Haryana,3,4,"Naichana Road, Near Vishav Bharti school, bawal-1235001",01284-261940,01284-261940,-
8,Haryana,3,5,"Disp no-1 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,3,6,"Disp no-2 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,3,7,"Disp no-3 , Sec-21 , Ind Area, Bhiwani-127021",9991999402,9991999402,-
8,Haryana,3,8,ESI Disp No.1 Dharuhera Near Tehsil Dharuhera-123106,9466782892,9466782892,-
8,Haryana,3,9,"ESI dispensary, No.3 , NH-3 Near Machli Market, Faridabad - 121001",8178233709,8178233709,-
8,Haryana,3,10,"ESI dispensary , Tigaon , near Peer Majzid Aadhana Patti-121101",7838234970,7838234970,-
8,Haryana,4,Haryana
8,Haryana,4,1,"ESI Dispensary, Ward no. 6, Cloth Market, Ambala City - 134003",0171-2511883,0171-2511883,-
8,Haryana,4,2,"ESI Dispensary, H No. 238, Near Tendar Heart School, Mahesh Nagar,Ambala Cantt. - 133001",0171-2556768,0171-2556768,-
8,Haryana,4,3,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palika Bazar, Ambala City - 134003",0171-2662450,0171-2662450,-
8,Haryana,4,4,"Naichana Road, Near Vishav Bharti school, bawal-1235001",01284-261940,01284-261940,-
8,Haryana,4,5,"Disp no-1 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,4,6,"Disp no-2 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,4,7,"Disp no-3 , Sec-21 , Ind Area, Bhiwani-127021",9991999402,9991999402,-
8,Haryana,4,8,ESI Disp No.1 Dharuhera Near Tehsil Dharuhera-123106,9466782892,9466782892,-
8,Haryana,4,9,"ESI dispensary, No.3 , NH-3 Near Machli Market, Faridabad - 121001",8178233709,8178233709,-
8,Haryana,4,10,"ESI dispensary , Tigaon , near Peer Majzid Aadhana Patti-121101",7838234970,7838234970,-
8,Haryana,5,Haryana
8,Haryana,5,1,"ESI Dispensary, Ward no. 6, Cloth Market, Ambala City - 134003",0171-2511883,0171-2511883,-
8,Haryana,5,2,"ESI Dispensary, H No. 238, Near Tendar Heart School, Mahesh Nagar,Ambala Cantt. - 133001",0171-2556768,0171-2556768,-
8,Haryana,5,3,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palika Bazar, Ambala City - 134003",0171-2662450,0171-2662450,-
8,Haryana,5,4,"Naichana Road, Near Vishav Bharti school, bawal-1235001",01284-261940,01284-261940,-
8,Haryana,5,5,"Disp no-1 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,5,6,"Disp no-2 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,5,7,"Disp no-3 , Sec-21 , Ind Area, Bhiwani-127021",9991999402,9991999402,-
8,Haryana,5,8,ESI Disp No.1 Dharuhera Near Tehsil Dharuhera-123106,9466782892,9466782892,-
8,Haryana,5,9,"ESI dispensary, No.3 , NH-3 Near Machli Market, Faridabad - 121001",8178233709,8178233709,-
8,Haryana,5,10,"ESI dispensary , Tigaon , near Peer Majzid Aadhana Patti-121101",7838234970,7838234970,-
8,Haryana,6,Haryana
8,Haryana,6,1,"ESI Dispensary, Ward no. 6, Cloth Market, Ambala City - 134003",0171-2511883,0171-2511883,-
8,Haryana,6,2,"ESI Dispensary, H No. 238, Near Tendar Heart School, Mahesh Nagar,Ambala Cantt. - 133001",0171-2556768,0171-2556768,-
8,Haryana,6,3,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palika Bazar, Ambala City - 134003",0171-2662450,0171-2662450,-
8,Haryana,6,4,"Naichana Road, Near Vishav Bharti school, bawal-1235001",01284-261940,01284-261940,-
8,Haryana,6,5,"Disp no-1 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,6,6,"Disp no-2 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,6,7,"Disp no-3 , Sec-21 , Ind Area, Bhiwani-127021",9991999402,9991999402,-
8,Haryana,6,8,ESI Disp No.1 Dharuhera Near Tehsil Dharuhera-123106,9466782892,9466782892,-
8,Haryana,6,9,"ESI dispensary, No.3 , NH-3 Near Machli Market, Faridabad - 121001",8178233709,8178233709,-
8,Haryana,6,10,"ESI dispensary , Tigaon , near Peer Majzid Aadhana Patti-121101",7838234970,7838234970,-
8,Haryana,7,Haryana
8,Haryana,7,1,"ESI Dispensary, Ward no. 6, Cloth Market, Ambala City - 134003",0171-2511883,0171-2511883,-
8,Haryana,7,2,"ESI Dispensary, H No. 238, Near Tendar Heart School, Mahesh Nagar,Ambala Cantt. - 133001",0171-2556768,0171-2556768,-
8,Haryana,7,3,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palika Bazar, Ambala City - 134003",0171-2662450,0171-2662450,-
8,Haryana,7,4,"Naichana Road, Near Vishav Bharti school, bawal-1235001",01284-261940,01284-261940,-
8,Haryana,7,5,"Disp no-1 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,7,6,"Disp no-2 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,7,7,"Disp no-3 , Sec-21 , Ind Area, Bhiwani-127021",9991999402,9991999402,-
8,Haryana,7,8,ESI Disp No.1 Dharuhera Near Tehsil Dharuhera-123106,9466782892,9466782892,-
8,Haryana,7,9,"ESI dispensary, No.3 , NH-3 Near Machli Market, Faridabad - 121001",8178233709,8178233709,-
8,Haryana,7,10,"ESI dispensary , Tigaon , near Peer Majzid Aadhana Patti-121101",7838234970,7838234970,-
8,Haryana,8,Haryana
8,Haryana,8,1,"ESI Dispensary, Ward no. 6, Cloth Market, Ambala City - 134003",0171-2511883,0171-2511883,-
8,Haryana,8,2,"ESI Dispensary, H No. 238, Near Tendar Heart School, Mahesh Nagar,Ambala Cantt. - 133001",0171-2556768,0171-2556768,-
8,Haryana,8,3,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palika Bazar, Ambala City - 134003",0171-2662450,0171-2662450,-
8,Haryana,8,4,"Naichana Road, Near Vishav Bharti school, bawal-1235001",01284-261940,01284-261940,-
8,Haryana,8,5,"Disp no-1 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,8,6,"Disp no-2 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,8,7,"Disp no-3 , Sec-21 , Ind Area, Bhiwani-127021",9991999402,9991999402,-
8,Haryana,8,8,ESI Disp No.1 Dharuhera Near Tehsil Dharuhera-123106,9466782892,9466782892,-
8,Haryana,8,9,"ESI dispensary, No.3 , NH-3 Near Machli Market, Faridabad - 121001",8178233709,8178233709,-
8,Haryana,8,10,"ESI dispensary , Tigaon , near Peer Majzid Aadhana Patti-121101",7838234970,7838234970,-
8,Haryana,9,Haryana
8,Haryana,9,1,"ESI Dispensary, Ward no. 6, Cloth Market, Ambala City - 134003",0171-2511883,0171-2511883,-
8,Haryana,9,2,"ESI Dispensary, H No. 238, Near Tendar Heart School, Mahesh Nagar,Ambala Cantt. - 133001",0171-2556768,0171-2556768,-
8,Haryana,9,3,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palika Bazar, Ambala City - 134003",0171-2662450,0171-2662450,-
8,Haryana,9,4,"Naichana Road, Near Vishav Bharti school, bawal-1235001",01284-261940,01284-261940,-
8,Haryana,9,5,"Disp no-1 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,9,6,"Disp no-2 , Mela Ground , near railway station, bhiwani-127021",01664-242913,01664-242913,-
8,Haryana,9,7,"Disp no-3 , Sec-21 , Ind Area, Bhiwani-127021",9991999402,9991999402,-
8,Haryana,9,8,ESI Disp No.1 Dharuhera Near Tehsil Dharuhera-123106,9466782892,9466782892,-
8,Haryana,9,9,"ESI dispensary, No.3 , NH-3 Near Machli Market, Faridabad - 121001",8178233709,8178233709,-
8,Haryana,9,10,"ESI dispensary , Tigaon , near Peer Majzid Aadhana Patti-121101",7838234970,7838234970,-
141,Headquarters,1,No data found.
9,Himachal Pradesh,1,Himachal Pradesh
9,Himachal Pradesh,1,1,"ESI Dispensary Shogi tehsil- Shimla
Distt Shimla",7018425698,-------,disp-shoghi.hp@esic.nic.in
9,Himachal Pradesh,1,2,ESI Dispensary Shimla Red Cross Building 2nd Floor Room No- 204 Near DDU Hospital Shimla H.P-171001,0177-2657675,---------,disp-shimla.hp@esic.nic.in
9,Himachal Pradesh,1,3,"ESI Dispensary Mehatpur, Service building near BSNL ,Industrial area  Mehatpur, distt Una-174315",9418469660,------,disp-mehtapur.hp@esic.nic.in
9,Himachal Pradesh,1,4,"ESI Dispensary  Bhud,Near Baddi Bus stand, Bhojia Dental college building, distt Solan H.P- 173205",9418465411,------,disp-baddi.hp@esic.nic.in
9,Himachal Pradesh,1,5,"ESI Dispensary Kala-Amb, Near N.G. Polymers, nahan road, Kala-Amb, H.P-173030",01702-292110,-----,disp-kalaamb.hp@esic.in
9,Himachal Pradesh,1,6,"ESI Dispensary Gagret, Ground Floor, Common Facility Center Building, Shiv Bari, Industrial Area, Opposite MBD Printo Graphics, distt Una, H.P-177203",8894455552,-----,disp-gagret.hp@esic.nic.in
9,Himachal Pradesh,1,7,"ESI Dispensary Barotiwala,Export Park  Jharmajri, Teh Kasuali distt- Solan H.P- 173205",7986385550,----,disp-barotiwala.hp@esic.in
9,Himachal Pradesh,1,8,"ESI Dispensary Sansarpur Terrace,Tehsil- Jaswan, distt Kangra H.P-176501",9816105166,----,disp-sansarpur.hp@esic.nic.in
9,Himachal Pradesh,1,9,"ESI Dispensary Tahliwal, Ground floor, Dept.  of Industries service Building distt- Una H.P- 174507",9459789900,----,disp-taliwal.hp@esic.nic.in
9,Himachal Pradesh,1,10,ESI Dispensary Jabli P.O Jabli Teh -kasuali distt- solan H.P- 173209,8941095498,----,disp-jabli.hp@esic.nic.
9,Himachal Pradesh,2,Himachal Pradesh
9,Himachal Pradesh,2,1,"ESI Dispensary Shogi tehsil- Shimla
Distt Shimla",7018425698,-------,disp-shoghi.hp@esic.nic.in
9,Himachal Pradesh,2,2,ESI Dispensary Shimla Red Cross Building 2nd Floor Room No- 204 Near DDU Hospital Shimla H.P-171001,0177-2657675,---------,disp-shimla.hp@esic.nic.in
9,Himachal Pradesh,2,3,"ESI Dispensary Mehatpur, Service building near BSNL ,Industrial area  Mehatpur, distt Una-174315",9418469660,------,disp-mehtapur.hp@esic.nic.in
9,Himachal Pradesh,2,4,"ESI Dispensary  Bhud,Near Baddi Bus stand, Bhojia Dental college building, distt Solan H.P- 173205",9418465411,------,disp-baddi.hp@esic.nic.in
9,Himachal Pradesh,2,5,"ESI Dispensary Kala-Amb, Near N.G. Polymers, nahan road, Kala-Amb, H.P-173030",01702-292110,-----,disp-kalaamb.hp@esic.in
9,Himachal Pradesh,2,6,"ESI Dispensary Gagret, Ground Floor, Common Facility Center Building, Shiv Bari, Industrial Area, Opposite MBD Printo Graphics, distt Una, H.P-177203",8894455552,-----,disp-gagret.hp@esic.nic.in
9,Himachal Pradesh,2,7,"ESI Dispensary Barotiwala,Export Park  Jharmajri, Teh Kasuali distt- Solan H.P- 173205",7986385550,----,disp-barotiwala.hp@esic.in
9,Himachal Pradesh,2,8,"ESI Dispensary Sansarpur Terrace,Tehsil- Jaswan, distt Kangra H.P-176501",9816105166,----,disp-sansarpur.hp@esic.nic.in
9,Himachal Pradesh,2,9,"ESI Dispensary Tahliwal, Ground floor, Dept.  of Industries service Building distt- Una H.P- 174507",9459789900,----,disp-taliwal.hp@esic.nic.in
9,Himachal Pradesh,2,10,ESI Dispensary Jabli P.O Jabli Teh -kasuali distt- solan H.P- 173209,8941095498,----,disp-jabli.hp@esic.nic.
10,Jammu and Kashmir,1,Jammu and Kashmir
10,Jammu and Kashmir,1,1,"ESIS DISPENSARY, NEAR JK BANK, KHONMOH, SRINAGAR - 190004",9419012270,9419012270,rubeenabilquise[at]gmail[dot]com
10,Jammu and Kashmir,1,2,"ESIS DISPENSARY, SIDCO ESTATE, RANGRETH, DISTRICT BUDGAM, SRINAGAR - 191111190007",9469426660,9469426660,anjumsmeem01[at]gmail[dot]com
10,Jammu and Kashmir,1,3,"ESIS DISPENSARY, SIDCO ESTATE, HMT, ZAINAKOTE, SRINAGAR - 190012",9419409304,9419409304,dryasmeenbukhari[at]gmail[dot]com
10,Jammu and Kashmir,1,4,"EISS DISPENSARY, INDUSTRIAL AREA, BAGHI-E-ALI-MARDAN KHAN, SRINAGAR - 190001",9419001159,9419001159,drmudasirsultana[at]gmail[dot]com
10,Jammu and Kashmir,1,5,"ESIS DISPENSARY, INDUSTRIAL ESTATE, DIGIANA, JAMMU - 180010",9419782715,60191001,rkimoesidigiana[at]gmail[dot]com
10,Jammu and Kashmir,1,6,"ESIS DISPENSARY, HOUSE NO. 1065, JAWHAR NAGAR, NEAR MAIN CHOK, OPP. SHEELA RESORT, TALLAB TILLO, JAMMU",8716822233,60191012,neelam[dot]gandotra[at]gmail[dot]com
10,Jammu and Kashmir,1,7,"ESIS DISPENSARY, LANE NO. 21, SIDCO COMPLEX, BARI-BRAHMANA,SAMBA - 181133.",9419210019,9419210019,drkumailmurtaza[at]gmail[dot]com
10,Jammu and Kashmir,1,8,"ESIS Dispensary, Industrial Estate, Digiana, Jammu - 180003",9149871196,-,imojkesisdispensary@gmail.com
10,Jammu and Kashmir,1,9,"ESIS Dispensary, Railway Road, Near CTM, Gate No. 8, Kathua - 184102",9419217468,-,esiskathua@gmail.com
10,Jammu and Kashmir,1,10,"ESIS Dispensary, H.No. 1065, Jawahar Nagar, Talab Tillo, Opp. Sheela Resort, Jammu - 180002",7006480897,-,imojkesistt@gmail.com
10,Jammu and Kashmir,2,Jammu and Kashmir
10,Jammu and Kashmir,2,1,"ESIS DISPENSARY, NEAR JK BANK, KHONMOH, SRINAGAR - 190004",9419012270,9419012270,rubeenabilquise[at]gmail[dot]com
10,Jammu and Kashmir,2,2,"ESIS DISPENSARY, SIDCO ESTATE, RANGRETH, DISTRICT BUDGAM, SRINAGAR - 191111190007",9469426660,9469426660,anjumsmeem01[at]gmail[dot]com
10,Jammu and Kashmir,2,3,"ESIS DISPENSARY, SIDCO ESTATE, HMT, ZAINAKOTE, SRINAGAR - 190012",9419409304,9419409304,dryasmeenbukhari[at]gmail[dot]com
10,Jammu and Kashmir,2,4,"EISS DISPENSARY, INDUSTRIAL AREA, BAGHI-E-ALI-MARDAN KHAN, SRINAGAR - 190001",9419001159,9419001159,drmudasirsultana[at]gmail[dot]com
10,Jammu and Kashmir,2,5,"ESIS DISPENSARY, INDUSTRIAL ESTATE, DIGIANA, JAMMU - 180010",9419782715,60191001,rkimoesidigiana[at]gmail[dot]com
10,Jammu and Kashmir,2,6,"ESIS DISPENSARY, HOUSE NO. 1065, JAWHAR NAGAR, NEAR MAIN CHOK, OPP. SHEELA RESORT, TALLAB TILLO, JAMMU",8716822233,60191012,neelam[dot]gandotra[at]gmail[dot]com
10,Jammu and Kashmir,2,7,"ESIS DISPENSARY, LANE NO. 21, SIDCO COMPLEX, BARI-BRAHMANA,SAMBA - 181133.",9419210019,9419210019,drkumailmurtaza[at]gmail[dot]com
10,Jammu and Kashmir,2,8,"ESIS Dispensary, Industrial Estate, Digiana, Jammu - 180003",9149871196,-,imojkesisdispensary@gmail.com
10,Jammu and Kashmir,2,9,"ESIS Dispensary, Railway Road, Near CTM, Gate No. 8, Kathua - 184102",9419217468,-,esiskathua@gmail.com
10,Jammu and Kashmir,2,10,"ESIS Dispensary, H.No. 1065, Jawahar Nagar, Talab Tillo, Opp. Sheela Resort, Jammu - 180002",7006480897,-,imojkesistt@gmail.com
11,Jharkhand,1,Jharkhand
11,Jharkhand,1,1,"ESIS Dispensary,Jamtara Road,Sindari More, Nirsa, Dhanbad-828205.",9431142249,60657010,esinirsachatti[at]gmail[dot]com
11,Jharkhand,1,2,"ESIS Dispensary, Opposite Madhupur Block Office, Garia, Madhupur, Deoghar-815353",7870332901,60651004,esismadhupur[at]gmail[dot]com
11,Jharkhand,1,3,"ESIS Dispensary,1st Floor, Plot No. S-9, AB City Center, Sector-4, Bokaro-827004",9431360768,60657007,bokaroesi[at]gmail[dot]com
11,Jharkhand,1,4,"ESI Dispensary, EEF Factory Campus, Tatisilway, Ranchi, Jharkhand- 845103",9470668409,60651007-08-09,esitatisilwai[at]gmail[dot]com
11,Jharkhand,1,5,"ESIS Dispensary,Shanti Nagar, Garahtoli, Kokar, Ranchi, Jharkhand- 834001",7870848818,60651011-12-13,esikokar01[at]gmail[dot]com
11,Jharkhand,1,6,"ESIS Dispensary, Gate No- 02, JAC Stadium, Sector IV, Dhurwa, Ranchi, Jharkhand-834004",8987490866,60651001-02-03,esihecdhurwa[at]gmail[dot]com
11,Jharkhand,1,7,"ESIS dispensary, Anand Bhawan, Kajaria Colony,Jasidih, Deoghar-814142","9431259345, 06432-270881",66432001-02-03,esijasidih[at]gmail[dot]com
11,Jharkhand,1,8,"ESIS Dispensary,Road No.4, Jawahar Nagar,Maango, Jamshedpur-831012",9431761493,60657010-11-12,esimangojsr[at]gmail[dot]com
11,Jharkhand,1,9,"ESIS Dispensary , A C Apartment, Opp. Adityapur Small Scale Industries Association, Tata-Kandra Main Road, P.SP.O-Adityapur, Dist- Sarakela Kharsawan, Jharkhand-832109","9835195800 , 0657-2381201",60657001-02-03,esiadityapur[at]gmail[dot]com
